Person_ID	Date	Company	Amount
45	10/14/2003	Capital One Financial Corp	750
13	11/18/2008	Coca-Cola Enterprises	75000
19	3/7/2015	TIAA-CREF	97650
6	6/27/2005	3M Company	750
47	1/9/2012	Enterprise GP Holdings	900
26	4/5/2000	ChevronTexaco Corporation	1500
26	8/18/2007	Hartford Financial Services Group	100000
44	8/11/2012	Travelers Cos	75000
1	11/23/2008	Exxon Mobil Corporation	500
37	7/12/2006	The Walt Disney Company	300
21	7/10/2003	WellPoint Health Networks	5400
12	11/27/2007	Altria Group Inc	8000
32	10/6/2014	Sprint	750
33	5/20/2013	Dell, Inc	100000
17	9/7/2000	Ford Motor Company	750
7	6/2/2007	Valero Energy Corp	9000
17	11/13/2010	International Paper Company	1200
41	9/22/2005	ChevronTexaco Corporation	1500
33	1/10/2006	Kohl's Corporation	80500
4	3/23/2016	Valero Energy Corp	80500
24	10/3/2016	J.P. Morgan Chase & Co	4500
46	3/8/2014	Alcoa	4500
21	10/25/2005	Alcoa	10000
10	6/26/2015	Liberty Mutual	200
24	5/15/2016	Procter & Gamble Co	1500
39	8/25/2003	GMAC	100000
12	4/3/2015	American Airlines - AMR	2500
40	6/16/2002	Intel Corporation	10000
21	10/2/2001	3M Company	9000
43	5/13/2002	Ford Motor Company	1500
32	5/7/2008	Kimberly-Clark Corp	100
40	10/1/2010	United Parcel Service of America, Inc	1200
33	12/20/2004	Amerada Hess Corporation	500
7	9/23/2002	Exxon Mobil Corporation	1200
19	10/21/2015	Oracle Corporation	2500
24	10/15/2007	Best Buy Co., Inc.	5400
45	6/15/2015	AmerisourceBergen Corporation	8350
33	1/16/2001	Ford Motor Company	2500
20	4/24/2007	Kimberly-Clark Corp	1500
24	4/7/2005	CVS Caremark	4500
8	2/3/2001	Exelon Corporation	750
34	5/9/2000	Kimberly-Clark Corp	100
13	3/27/2007	Tech Data Corporation	4500
24	1/18/2015	Safeway Inc.	100
9	6/6/2014	Oracle Corporation	200
43	7/25/2003	Lowe's Companies, Inc.	1200
3	8/18/2000	Avnet, Inc.	80500
45	10/4/2009	MetLife, Inc.	2500
22	11/9/2011	Kimberly-Clark Corp	9000
40	2/9/2004	The PNC Financial Services Group	2500
13	9/16/2002	Plains All American Pipeline, L. P.	5400
5	10/27/2000	Sunoco Inc	10000
31	3/18/2010	Pfizer Inc.	5400
48	11/13/2003	ChevronTexaco Corporation	8000
29	11/11/2008	Sears Holdings Corporation	900
33	8/28/2015	Lowe's Companies, Inc.	500
42	4/2/2007	Constellation Energy Group	1000
4	5/7/2000	Verizon Communications	2500
8	7/9/2006	Merck & Co Inc	10000
26	10/26/2014	Southern Company	100000
7	2/14/2009	CVS Caremark	300
43	12/22/2004	The Allstate Corporation	10000
18	6/18/2003	Freddie Mac	10000
39	3/12/2014	Publix Super Markets	1200
28	12/16/2005	Whirlpool Corporation	97650
34	4/6/2003	Intel Corporation	1000
7	3/12/2000	American Express Company	1500
25	5/1/2014	McKesson Corporation	10000
48	9/23/2011	WellPoint Health Networks	100000
38	5/13/2000	Honeywell International	2500
27	7/9/2001	Southern Company	75000
12	9/3/2008	International Paper Company	4500
9	7/13/2001	Aetna Inc.	900
42	10/24/2005	J.C. Penney Company, Inc.	4500
48	11/5/2004	Johnson & Johnson	1200
12	3/13/2015	Humana Inc.	300
2	3/11/2016	Tyson Foods Inc	8000
40	2/14/2004	The Walt Disney Company	4500
34	11/20/2014	Computer Sciences Corporation	75000
49	4/15/2014	Tesoro Petroleum Corp	4500
8	7/24/2012	News Corp	1500
30	9/11/2014	CHS Inc	9000
18	12/21/2016	American Express Company	300
7	4/18/2006	Enterprise GP Holdings	100000
37	8/1/2009	Kimberly-Clark Corp	100
17	2/6/2001	International Paper Company	4500
20	6/24/2011	Costco Wholesale Corp.	1200
16	7/14/2009	The Directv Group Inc	750
49	1/19/2007	Merck & Co Inc	75000
33	3/27/2000	Cisco Systems, Inc.	1200
33	8/13/2001	Manpower Inc.	100000
20	8/19/2014	General Electric Company	1000
2	5/15/2014	Nationwide Mutual Insurance Co	8350
31	12/11/2006	Archer-Daniels-Midland Company	10000
30	11/1/2002	J.P. Morgan Chase & Co	300
7	10/19/2009	International Business Machines Corporation	1000
26	9/9/2007	Nike Inc.	8000
24	5/21/2007	Tyson Foods Inc	1200
14	2/24/2014	Philip Morris International	200
23	9/24/2009	SYSCO Corporation	1500
15	2/17/2015	Johnson Controls, Inc.	900
34	6/25/2010	Fluor Corporation	8350
27	9/21/2011	Apple Computer, Inc	80500
3	12/5/2015	Express Scripts	200
18	12/6/2007	Johnson Controls, Inc.	300
45	5/3/2001	Home Depot, Inc.	5400
27	9/20/2014	The Coca-Cola Company	100000
14	4/28/2010	Supervalu Inc	200
42	5/28/2014	Lockheed Martin Corporation	80500
1	12/24/2014	McKesson Corporation	500
35	8/13/2013	Tyson Foods Inc	200
37	4/9/2004	CHS Inc	900
17	7/19/2006	TIAA-CREF	8350
16	10/20/2000	Caterpillar Inc.	2500
41	12/25/2006	Ford Motor Company	750
36	6/8/2016	Best Buy Co., Inc.	10000
44	8/21/2008	Freddie Mac	900
28	2/7/2010	Target Corporation	80500
29	9/28/2000	The Boeing Company	8000
24	7/8/2000	Time Warner Inc.	300
49	6/18/2014	Manpower Inc.	200
18	10/28/2015	Abbott Laboratories	100
45	1/8/2009	Time Warner Cable	9000
12	7/2/2004	Freddie Mac	97650
45	5/9/2005	McKesson Corporation	1000
46	6/17/2010	FPL Group Inc	900
26	12/9/2008	Best Buy Co., Inc.	300
25	11/16/2009	Safeway Inc.	500
15	6/22/2000	General Dynamics Corporation	300
5	3/11/2006	Caterpillar Inc.	200
25	10/13/2005	Computer Sciences Corporation	1500
19	9/24/2012	HCA Inc.	200
19	9/14/2005	TIAA-CREF	4500
6	3/15/2011	Exxon Mobil Corporation	500
29	11/8/2005	Ingram Micro	1200
26	6/3/2009	American Airlines - AMR	80500
42	9/8/2014	The Coca-Cola Company	900
27	10/28/2000	General Dynamics Corporation	5400
7	11/26/2007	Hartford Financial Services Group	900
32	7/11/2009	The Kroger Co	9000
2	6/12/2004	Philip Morris International	1200
5	2/28/2013	Travelers Cos	200
26	7/10/2002	Express Scripts	8350
35	8/21/2004	American International Group	97650
30	3/21/2010	Kohl's Corporation	500
7	6/4/2012	Amazon.com Inc.	1000
39	11/9/2016	Caterpillar Inc.	500
12	8/21/2011	Emerson Electric Co	8350
20	3/7/2015	Google	100000
29	12/18/2004	Staples, Inc.	300
22	5/10/2000	Deere & Company	75000
15	3/2/2007	Rite Aid Corporation	1200
45	3/3/2003	Wal-Mart Stores, Inc.	300
17	1/7/2009	Manpower Inc.	2500
13	10/26/2004	Humana Inc.	2500
4	6/27/2007	AmerisourceBergen Corporation	80500
4	3/16/2003	Deere & Company	97650
8	12/7/2004	Constellation Energy Group	9000
45	7/8/2016	Intel Corporation	200
20	8/15/2008	Target Corporation	2500
48	4/16/2011	Avnet, Inc.	1200
19	2/12/2003	Exxon Mobil Corporation	97650
14	2/6/2015	Coca-Cola Enterprises	9000
32	3/7/2003	Intel Corporation	4500
21	7/22/2014	Tech Data Corporation	900
7	8/23/2011	The Allstate Corporation	8000
22	8/16/2002	Philip Morris International	200
12	7/16/2012	Dell, Inc	9000
36	3/19/2015	Kimberly-Clark Corp	1000
26	5/12/2004	Kraft Foods	8000
33	10/28/2000	Northrop Grumman Corporation	8350
12	1/6/2008	United Health Group Inc	9000
14	9/10/2013	Amazon.com Inc.	500
8	11/5/2013	American International Group	1000
20	10/23/2008	Costco Wholesale Corp.	900
29	3/14/2009	CHS Inc	9000
20	11/18/2012	Philip Morris International	8000
38	9/19/2016	HCA Inc.	8350
31	3/17/2012	Prudential Financial, Inc	8350
5	1/9/2008	ChevronTexaco Corporation	80500
11	9/22/2013	Emerson Electric Co	8350
29	6/10/2006	Time Warner Cable	97650
19	4/11/2011	Emerson Electric Co	100
13	3/22/2012	WellPoint Health Networks	8000
7	6/24/2006	Target Corporation	8350
38	6/9/2007	SYSCO Corporation	100000
3	11/15/2004	United Parcel Service of America, Inc	97650
39	12/27/2006	The PNC Financial Services Group	8350
5	5/25/2001	ConocoPhillips	80500
49	10/6/2012	Manpower Inc.	5400
17	12/12/2006	Berkshire Hathaway	5400
10	3/20/2006	Johnson & Johnson	200
21	12/9/2008	Oracle Corporation	5400
28	7/25/2006	DuPont	1000
44	3/26/2010	Raytheon Company	900
37	12/17/2003	Hartford Financial Services Group	200
22	11/10/2003	Marathon Oil Corp.	75000
7	8/9/2016	Valero Energy Corp	100000
22	5/10/2007	3M Company	75000
41	10/7/2009	Alcoa	1200
28	10/7/2007	Costco Wholesale Corp.	8000
24	6/18/2005	The Boeing Company	9000
25	7/1/2003	Abbott Laboratories	8000
33	9/27/2007	Caterpillar Inc.	2500
22	12/27/2007	SYSCO Corporation	8000
25	1/8/2006	ChevronTexaco Corporation	9000
23	5/6/2004	American Airlines - AMR	75000
3	12/22/2012	Publix Super Markets	97650
13	4/3/2006	Hewlett-Packard Company	900
41	5/14/2005	Emerson Electric Co	500
41	9/21/2007	AT&T Corp	750
25	11/17/2005	Walgreen Company	5400
37	2/1/2016	General Motors Corporation	5400
40	9/4/2002	State Farm Insurance	900
44	4/11/2004	UAL Corporation(United Airlines)	500
45	6/1/2013	General Motors Corporation	900
31	11/7/2002	Abbott Laboratories	97650
38	7/25/2012	Raytheon Company	750
21	10/9/2009	Nike Inc.	1500
28	10/15/2000	Oracle Corporation	5400
28	9/7/2016	Freddie Mac	75000
13	5/8/2008	Prudential Financial, Inc	2500
25	12/18/2013	Nationwide Mutual Insurance Co	100
44	9/21/2003	ConocoPhillips	10000
40	7/23/2002	Kraft Foods	300
14	7/22/2005	AT&T Corp	10000
5	3/1/2001	TIAA-CREF	80500
12	1/21/2000	Costco Wholesale Corp.	500
35	6/21/2007	Wells Fargo & Company	8000
5	6/11/2005	State Farm Insurance	200
24	3/1/2012	Tyson Foods Inc	1200
29	9/8/2000	SYSCO Corporation	1500
40	3/21/2001	Citigroup Inc	1500
2	6/4/2010	Prudential Financial, Inc	97650
11	1/5/2012	Motorola Inc	9000
10	10/8/2006	McDonald's Corporation	9000
27	9/8/2006	L-3 Communications Hldgs.	75000
13	9/19/2014	Wells Fargo & Company	80500
13	5/6/2006	Raytheon Company	80500
24	5/23/2014	Travelers Cos	10000
16	2/26/2002	American Airlines - AMR	5400
47	3/28/2014	FedEx Corporation	1000
46	2/14/2015	GMAC	80500
46	2/25/2013	FPL Group Inc	1200
23	9/3/2008	The Walt Disney Company	75000
35	4/28/2012	Freddie Mac	75000
43	3/16/2014	Avnet, Inc.	200
29	9/19/2011	United Parcel Service of America, Inc	200
20	10/12/2002	Liberty Mutual	75000
15	3/26/2010	The Northwestern Mutual Life Insurance Company	97650
36	2/8/2012	Kohl's Corporation	5400
12	3/17/2012	Deere & Company	750
28	7/5/2015	International Assets Holding	8000
35	11/13/2003	The Northwestern Mutual Life Insurance Company	2500
38	4/19/2004	Time Warner Cable	5400
47	8/2/2003	The Directv Group Inc	9000
13	3/4/2001	Sears Holdings Corporation	1000
10	8/12/2012	U.S. Bancorp	200
39	9/18/2011	AFLAC Incorporated	75000
41	12/28/2010	Tech Data Corporation	4500
46	1/26/2011	Health Net, Inc.	200
39	5/28/2005	Johnson & Johnson	1500
11	6/20/2013	Exxon Mobil Corporation	10000
15	12/7/2010	Apple Computer, Inc	200
29	9/4/2003	American Airlines - AMR	75000
14	9/19/2001	Sunoco Inc	8350
38	8/22/2005	Exelon Corporation	10000
11	6/5/2013	McDonald's Corporation	300
8	1/15/2003	Supervalu Inc	200
39	9/18/2003	Enterprise GP Holdings	75000
46	1/17/2010	Aetna Inc.	1000
41	2/8/2012	United Parcel Service of America, Inc	80500
46	7/14/2006	Costco Wholesale Corp.	2500
19	2/4/2012	Goldman Sachs Group	8000
37	10/7/2011	Apple Computer, Inc	9000
38	2/20/2013	Northrop Grumman Corporation	500
47	5/4/2002	General Dynamics Corporation	2500
43	5/20/2004	The Coca-Cola Company	4500
12	12/22/2003	Citigroup Inc	1200
23	1/19/2016	Lockheed Martin Corporation	75000
34	11/5/2009	Time Warner Cable	500
25	11/15/2014	DuPont	100
5	3/22/2011	Kraft Foods	300
39	8/25/2007	Fannie Mae	750
30	8/18/2013	TIAA-CREF	500
27	2/17/2007	Aetna Inc.	100
13	6/22/2005	SYSCO Corporation	1500
34	11/22/2014	News Corp	100000
3	2/9/2006	Time Warner Cable	8350
8	10/21/2004	Time Warner Inc.	200
46	8/19/2008	Lockheed Martin Corporation	200
14	6/2/2003	Hewlett-Packard Company	100
23	1/23/2015	Pfizer Inc.	9000
22	6/10/2012	Lockheed Martin Corporation	75000
16	4/17/2004	TIAA-CREF	1200
28	2/7/2003	International Paper Company	1500
10	2/21/2002	United Health Group Inc	300
27	3/20/2013	Staples, Inc.	4500
3	8/19/2008	Fannie Mae	97650
41	5/20/2006	GMAC	2500
22	7/26/2015	Valero Energy Corp	10000
8	9/25/2003	Time Warner Cable	1000
49	2/27/2008	3M Company	80500
22	10/19/2000	Aetna Inc.	8350
2	8/3/2001	Aetna Inc.	100000
5	3/9/2016	Macy's	300
17	5/17/2003	Freddie Mac	9000
26	8/20/2010	Eli Lilly and Co	5400
39	7/15/2012	Kraft Foods	900
31	7/28/2016	The Northwestern Mutual Life Insurance Company	750
28	9/22/2014	FedEx Corporation	10000
1	2/26/2005	J.P. Morgan Chase & Co	8350
11	12/19/2013	Safeway Inc.	1200
2	2/22/2002	Ingram Micro	200
23	12/5/2016	Northrop Grumman Corporation	500
28	6/22/2010	Avnet, Inc.	1000
40	2/5/2002	Nationwide Mutual Insurance Co	750
47	6/26/2005	Motorola Inc	200
16	5/11/2008	Ford Motor Company	1200
14	7/28/2012	Time Warner Cable	1500
7	4/13/2000	Express Scripts	1500
32	3/28/2003	Costco Wholesale Corp.	100
6	8/2/2016	Walgreen Company	4500
47	2/14/2014	Occidental Petroleum Corp	97650
12	12/12/2009	Bristol-Myers Squibb Co.	1500
46	12/6/2003	Goldman Sachs Group	97650
34	4/24/2002	Southern Company	80500
23	1/9/2013	Nationwide Mutual Insurance Co	80500
14	2/26/2010	Publix Super Markets	1200
40	9/17/2016	Intel Corporation	8000
47	3/5/2002	Sunoco Inc	900
15	12/18/2014	Bristol-Myers Squibb Co.	300
11	2/15/2016	Coca-Cola Enterprises	200
41	10/28/2009	Alcoa	75000
30	7/27/2016	MassMutual Financial Group	5400
25	7/13/2015	The Directv Group Inc	9000
32	8/21/2006	Microsoft Corporation	75000
22	4/16/2004	Southern Company	1000
48	6/19/2002	United Health Group Inc	9000
24	1/14/2000	Tyson Foods Inc	4500
16	1/12/2001	Abbott Laboratories	4500
11	3/12/2001	Cardinal Health, Inc	75000
45	9/15/2011	ChevronTexaco Corporation	200
29	1/16/2004	MassMutual Financial Group	80500
16	6/6/2015	Walgreen Company	100
31	12/9/2004	UAL Corporation(United Airlines)	9000
22	3/18/2002	United Services Automobile Association	1500
28	11/21/2011	Johnson & Johnson	75000
44	1/19/2012	The Coca-Cola Company	1200
34	6/7/2009	Delta Air Lines Inc	900
35	12/18/2009	GMAC	4500
28	5/11/2001	The Walt Disney Company	750
23	9/26/2013	SYSCO Corporation	8000
18	6/24/2007	Caterpillar Inc.	200
26	8/6/2004	Eli Lilly and Co	5400
27	10/7/2016	Hewlett-Packard Company	1000
37	8/4/2002	American Airlines - AMR	4500
19	8/5/2013	American International Group	5400
8	2/3/2006	Coca-Cola Enterprises	8000
19	11/2/2000	Freddie Mac	500
13	4/27/2001	Morgan Stanley	1500
31	9/26/2015	Time Warner Inc.	5400
14	5/22/2003	Berkshire Hathaway	9000
26	2/1/2015	Aetna Inc.	2500
42	11/17/2011	Northrop Grumman Corporation	75000
11	2/9/2006	Tech Data Corporation	1500
28	1/19/2005	PepsiCo, Inc.	97650
35	10/1/2012	Costco Wholesale Corp.	8350
30	9/18/2007	United Technologies Corporation	8350
45	9/3/2005	Kraft Foods	1500
41	1/8/2009	Sunoco Inc	1200
7	11/25/2014	Plains All American Pipeline, L. P.	8000
5	10/23/2004	Altria Group Inc	500
25	5/24/2006	Cardinal Health, Inc	80500
42	8/13/2005	Publix Super Markets	8350
36	4/24/2014	CIGNA Corporation	80500
26	8/21/2003	Costco Wholesale Corp.	100000
31	7/18/2009	Dell, Inc	1500
36	4/24/2004	Sprint	2500
16	2/17/2003	Goldman Sachs Group	1200
22	3/7/2009	MetLife, Inc.	300
40	8/16/2013	Archer-Daniels-Midland Company	2500
15	6/4/2003	J.C. Penney Company, Inc.	500
23	1/18/2016	Staples, Inc.	200
6	4/13/2006	Sprint	8000
16	1/3/2013	Avnet, Inc.	100
9	5/6/2013	United Services Automobile Association	300
8	5/19/2007	Home Depot, Inc.	9000
4	3/26/2005	Verizon Communications	750
46	5/17/2001	Southern Company	1200
33	5/19/2004	TIAA-CREF	8000
24	4/14/2008	United Health Group Inc	300
44	12/8/2014	American International Group	100000
4	9/20/2002	Kraft Foods	97650
6	1/18/2009	Raytheon Company	200
7	9/6/2001	Northrop Grumman Corporation	5400
41	6/8/2011	ConocoPhillips	900
14	3/22/2003	Sunoco Inc	4500
32	3/27/2007	Murphy Oil Corp	100000
36	1/3/2016	The Northwestern Mutual Life Insurance Company	97650
49	8/17/2007	Citigroup Inc	8350
9	4/7/2013	Kohl's Corporation	4500
39	7/3/2001	Nike Inc.	900
32	1/12/2013	Microsoft Corporation	900
23	11/13/2004	FPL Group Inc	1200
35	6/15/2003	Plains All American Pipeline, L. P.	750
4	3/12/2002	Northrop Grumman Corporation	2500
14	5/13/2016	American Express Company	1000
7	11/16/2014	Oracle Corporation	97650
10	1/26/2002	Kraft Foods	80500
10	5/7/2012	Hewlett-Packard Company	5400
7	8/7/2003	The Kroger Co	1200
23	6/4/2001	Kimberly-Clark Corp	2500
37	11/5/2004	Murphy Oil Corp	900
5	8/11/2014	Enterprise GP Holdings	1500
26	1/5/2003	CHS Inc	1200
6	1/4/2013	Archer-Daniels-Midland Company	100
12	10/12/2007	Intel Corporation	750
26	10/1/2000	DuPont	8000
18	2/8/2006	Travelers Cos	300
1	9/22/2001	L-3 Communications Hldgs.	9000
31	8/2/2004	Tyson Foods Inc	100000
43	10/3/2015	Liberty Mutual	8350
23	2/16/2013	Lowe's Companies, Inc.	1200
1	11/27/2001	McDonald's Corporation	9000
9	2/4/2015	Southern Company	1000
11	1/5/2007	General Dynamics Corporation	8000
2	5/18/2001	Capital One Financial Corp	8000
40	12/22/2001	Kohl's Corporation	9000
31	12/15/2002	U.S. Bancorp	80500
9	2/22/2012	Kohl's Corporation	100000
46	10/24/2009	The Northwestern Mutual Life Insurance Company	80500
30	5/14/2014	Cardinal Health, Inc	8350
1	4/27/2010	United Health Group Inc	5400
4	7/14/2016	Honeywell International	97650
43	12/23/2012	The PNC Financial Services Group	5400
23	2/26/2004	Verizon Communications	1000
34	7/15/2005	Caterpillar Inc.	4500
45	3/13/2003	General Dynamics Corporation	5400
24	8/27/2005	The Walt Disney Company	900
22	9/26/2001	J.P. Morgan Chase & Co	200
1	8/1/2004	Travelers Cos	5400
48	1/11/2006	Coca-Cola Enterprises	80500
8	8/27/2008	CHS Inc	100000
30	4/17/2012	FedEx Corporation	75000
36	1/8/2010	Oracle Corporation	80500
3	2/17/2010	CHS Inc	1000
30	3/7/2000	AmerisourceBergen Corporation	1000
3	5/23/2010	ConocoPhillips	1500
22	9/21/2001	Delta Air Lines Inc	300
13	7/9/2004	Johnson & Johnson	300
41	7/18/2011	Enterprise GP Holdings	1000
13	10/4/2009	Merck & Co Inc	9000
4	12/14/2015	Goldman Sachs Group	200
45	9/28/2007	Valero Energy Corp	100
44	4/26/2000	Procter & Gamble Co	4500
15	11/14/2011	Johnson Controls, Inc.	750
15	6/24/2004	American International Group	750
32	10/22/2004	Wal-Mart Stores, Inc.	100
36	1/18/2002	Philip Morris International	75000
38	11/2/2005	Sprint	75000
46	9/12/2006	Ford Motor Company	10000
31	5/28/2001	FPL Group Inc	750
37	9/28/2001	Altria Group Inc	100
33	12/27/2008	United Parcel Service of America, Inc	1000
13	3/24/2010	Bristol-Myers Squibb Co.	1500
10	9/11/2006	Bristol-Myers Squibb Co.	1500
48	1/16/2013	Comcast Corporation	1000
28	10/3/2002	HCA Inc.	97650
39	11/22/2002	Berkshire Hathaway	5400
22	3/27/2015	Marathon Oil Corp.	80500
12	5/28/2006	Tyson Foods Inc	4500
27	1/11/2016	Macy's	4500
29	10/22/2012	Alcoa	500
22	10/9/2006	American International Group	80500
45	9/14/2002	Nike Inc.	2500
36	11/3/2012	Liberty Mutual	1500
38	5/3/2012	Kraft Foods	8350
9	3/17/2012	General Electric Company	5400
32	12/10/2001	Express Scripts	9000
3	2/21/2008	New York Life Insurance Company	300
8	6/13/2009	American Airlines - AMR	75000
14	4/1/2008	Computer Sciences Corporation	9000
38	9/26/2001	Archer-Daniels-Midland Company	500
22	3/20/2007	General Electric Company	4500
6	5/14/2008	Publix Super Markets	100
17	9/12/2015	AT&T Corp	4500
11	8/22/2012	The Northwestern Mutual Life Insurance Company	900
46	7/16/2010	Home Depot, Inc.	97650
18	2/3/2000	SYSCO Corporation	750
4	6/17/2000	Archer-Daniels-Midland Company	1500
46	8/24/2011	The PNC Financial Services Group	10000
44	9/27/2013	United Services Automobile Association	100
23	5/22/2007	AmerisourceBergen Corporation	5400
45	11/13/2014	Tesoro Petroleum Corp	200
10	12/20/2014	Macy's	750
8	7/10/2010	Freddie Mac	100000
7	7/6/2016	Target Corporation	100
41	3/6/2006	Eli Lilly and Co	750
29	6/10/2000	Murphy Oil Corp	2500
7	11/19/2012	Morgan Stanley	97650
1	9/4/2001	United Technologies Corporation	97650
29	4/12/2007	Oracle Corporation	200
22	3/25/2005	Berkshire Hathaway	300
23	6/21/2014	Walgreen Company	1000
45	7/19/2001	Coca-Cola Enterprises	300
9	12/23/2009	Safeway Inc.	500
7	4/16/2003	Wells Fargo & Company	9000
3	9/21/2012	McKesson Corporation	2500
4	3/15/2011	Pfizer Inc.	97650
27	6/7/2000	Aetna Inc.	5400
7	6/5/2002	Deere & Company	300
6	1/28/2008	L-3 Communications Hldgs.	500
36	7/21/2003	The Kroger Co	75000
40	4/24/2009	MetLife, Inc.	750
35	8/25/2010	Abbott Laboratories	1200
28	2/25/2016	DuPont	10000
19	12/28/2016	Prudential Financial, Inc	500
25	1/21/2016	Sears Holdings Corporation	750
44	12/11/2015	Merck & Co Inc	8000
22	4/14/2013	Kohl's Corporation	97650
23	9/6/2000	Honeywell International	100000
12	3/16/2009	Dell, Inc	900
8	11/6/2010	WellPoint Health Networks	5400
8	9/11/2015	Amerada Hess Corporation	100000
42	6/23/2008	TIAA-CREF	4500
31	2/14/2013	Emerson Electric Co	750
11	9/19/2014	McDonald's Corporation	100000
36	11/13/2003	United Health Group Inc	100000
48	12/7/2000	The Boeing Company	300
18	2/19/2014	American Airlines - AMR	300
41	9/23/2004	The Kroger Co	10000
12	6/3/2004	Health Net, Inc.	750
34	1/8/2015	General Electric Company	8350
16	12/13/2001	Macy's	5400
10	12/23/2002	International Assets Holding	300
27	7/9/2003	WellPoint Health Networks	4500
20	5/1/2004	MassMutual Financial Group	500
18	2/11/2005	GMAC	2500
21	7/15/2002	Goldman Sachs Group	10000
32	7/21/2002	Nationwide Mutual Insurance Co	500
21	4/25/2007	CVS Caremark	4500
12	6/23/2012	Bank of America Corporation	100000
25	8/8/2014	Citigroup Inc	97650
11	6/2/2006	Abbott Laboratories	97650
16	11/13/2013	Southern Company	8000
41	12/19/2013	Sprint	200
34	2/22/2014	WellPoint Health Networks	300
40	10/4/2002	Coca-Cola Enterprises	1000
22	11/12/2004	Citigroup Inc	9000
45	7/1/2014	International Business Machines Corporation	80500
29	10/11/2009	Motorola Inc	9000
29	10/21/2016	WellPoint Health Networks	900
35	10/19/2007	Southern Company	10000
1	12/26/2009	The Coca-Cola Company	4500
25	11/2/2003	Staples, Inc.	9000
